analysis_year,sheet_name,province_name_en,province_name_cn,province_name_std,row_count,non_null_count,missing_count,annual_total_load_gwh,mean_hourly_load_gwh,peak_hourly_load_gwh,min_hourly_load_gwh,annual_share_of_national_total
2016,2016 load curve,Hunan,湖南,Hunan,8784,8784,0,149600.00000000116,17.03096539162126,27.86644758792719,10.934347087962069,0.02503807595106214
2016,2016 load curve,Inner Mongolia,内蒙古,Inner Mongolia,8784,8784,0,260500.00000000044,29.656193078324275,32.591162978527706,27.486527368848026,0.043599056051147375
2016,2016 load curve,Jiangsu,江苏,Jiangsu,8784,8784,0,545899.9999999993,62.147085610200286,96.70459980002911,47.81557801106814,0.09136554586687631
2016,2016 load curve,Jiangxi,江西,Jiangxi,8784,8784,0,118300.00000000048,13.467668488160346,20.77505481345255,9.391667097481196,0.01979949455221016
2016,2016 load curve,Jilin,吉林,Jilin,8784,8784,0,66799.99999999996,7.604735883424403,10.317008382153166,5.135403290802718,0.011180103432693426
2016,2016 load curve,Liaoning,辽宁,Liaoning,8784,8784,0,203699.99999999948,23.189890710382453,27.716168882894348,19.89324521654181,0.0340926207970007
2016,2016 load curve,Ningxia,宁夏,Ningxia,8784,8784,0,88699.99999999971,10.097905282331478,11.161319701905905,9.411640763765162,0.014845436743711143
2016,2016 load curve,Qinghai,青海,Qinghai,8784,8784,0,63800.00000000023,7.2632058287796255,10.603442214302035,6.729823811233372,0.010678002979129396
2016,2016 load curve,Shaanxi,陕西,Shaanxi,8784,8784,0,135699.9999999998,15.448542805100159,25.5044399581477,10.857803845072825,0.02271167718288169
2016,2016 load curve,Shandong,山东,Shandong,8784,8784,0,539100.0,61.372950819672134,82.07303050762738,51.390863328041995,0.09022745150546453
2016,2016 load curve,Shanghai,上海,Shanghai,8784,8784,0,148599.99999999994,16.917122040072854,32.52558837909548,10.379833157283105,0.02487070913320724
2016,2016 load curve,Shanxi,山西,Shanxi,8784,8784,0,179700.00000000047,20.457650273224097,26.25891456734103,17.0932131693178,0.030075817168488252
2016,2016 load curve,Sichuan,四川,Sichuan,8784,8784,0,210100.0000000011,23.918488160291567,41.064279674105634,16.44528965536079,0.035163768431271
2016,2016 load curve,Tianjin,天津,Tianjin,8784,8784,0,80800.00000000012,9.198542805100196,14.167865483244071,6.4863695114290465,0.013523238882659144
2016,2016 load curve,Tibet,西藏,Tibet,8784,8784,0,4900.000000000002,0.5578324225865211,0.7888496643480875,0.36142843972805716,0.0008200974074879917
2016,2016 load curve,Xinjiang,新疆,Xinjiang,8784,8784,0,231599.9999999986,26.366120218579077,32.20811638346011,24.004709454830273,0.03876215501514646
2016,2016 load curve,Yunnan,云南,Yunnan,8784,8784,0,141099.99999999985,16.06329690346082,20.07494159758058,12.676849857716839,0.023615457999297033
2016,2016 load curve,Zhejiang,浙江,Zhejiang,8784,8784,0,387299.9999999985,44.091530054644636,72.80604018800474,32.323976618122764,0.064821168555122
2017,2017 load curve,Anhui,安徽,Anhui,8760,8760,0,192099.9999999986,21.929223744292077,40.035926952308216,15.54390472633796,0.03019111083170909
2017,2017 load curve,Beijing,北京,Beijing,8760,8760,0,106700.00000000026,12.180365296803682,22.903834959548707,6.321790718014954,0.016769346828440352
2017,2017 load curve,Chongqing,重庆,Chongqing,8760,8760,0,99700.00000000009,11.381278538812795,23.55745892093193,7.260145058686026,0.015669202238008436
2017,2017 load curve,Fujian,福建,Fujian,8760,8760,0,211300.0000000011,24.12100456621017,34.790709837326936,19.19102082258593,0.03320865027975123
2017,2017 load curve,Gansu,甘肃,Gansu,8760,8760,0,116399.99999999898,13.287671232876596,17.333774830620627,11.399121914199384,0.018293832903752905
2017,2017 load curve,Guangdong,广东,Guangdong,8760,8760,0,595900.0000000016,68.02511415525133,102.9069370319906,49.52866844704004,0.09365373734833747
2017,2017 load curve,Guangxi,广西,Guangxi,8760,8760,0,144499.999999999,16.495433789954227,22.05075294073533,12.015700209941825,0.022710127616772335
2017,2017 load curve,Guizhou,贵州,Guizhou,8760,8760,0,138600.0000000024,15.821917808219451,23.393726150808448,9.741263638050475,0.021782862890551705
2017,2017 load curve,Hainan,海南,Hainan,8760,8760,0,30500.000000000015,3.481735159817353,4.512480957015081,2.6106591428676538,0.004793487144024645
2017,2017 load curve,Hebei,河北,Hebei,8760,8760,0,344200.0000000007,39.292237442922456,56.68280781302087,30.169634584684662,0.0540956811466651
2017,2017 load curve,Heilongjiang,黑龙江,Heilongjiang,8760,8760,0,92900.00000000055,10.605022831050292,14.005122862261695,7.627979409420301,0.014600490350160394
2017,2017 load curve,Henan,河南,Henan,8760,8760,0,316600.00000000116,36.14155251141566,62.84950444706587,28.03604195305547,0.04975796819010517
2017,2017 load curve,Hubei,湖北,Hubei,8760,8760,0,186900.00000000017,21.335616438356183,38.63121777868133,16.06757229146024,0.029373860564531364
2017,2017 load curve,Hunan,湖南,Hunan,8760,8760,0,158200.00000000081,18.0593607305937,30.266354115064125,11.44165634190955,0.024863267743760735
2017,2017 load curve,Inner Mongolia,内蒙古,Inner Mongolia,8760,8760,0,289199.999999999,33.01369863013687,36.026258576915076,30.658203632307064,0.045451687936128596
2017,2017 load curve,Jiangsu,江苏,Jiangsu,8760,8760,0,580799.9999999993,66.30136986301362,110.5546282747746,50.781033454647606,0.0912805683032626
2017,2017 load curve,Jiangxi,江西,Jiangxi,8760,8760,0,129400.00000000038,14.771689497716938,22.955803897198756,10.234392477114922,0.020336958571698056
2017,2017 load curve,Jilin,吉林,Jilin,8760,8760,0,70299.99999999967,8.025114155251103,10.762166226070244,5.392283286810825,0.011048594958194453
2017,2017 load curve,Liaoning,辽宁,Liaoning,8760,8760,0,213499.9999999985,24.37214611872129,28.821008477313985,20.80458577955066,0.03355441000817227
2017,2017 load curve,Ningxia,宁夏,Ningxia,8760,8760,0,97799.99999999977,11.16438356164381,12.213236078931915,10.410233147717385,0.01537059156346259
2017,2017 load curve,Qinghai,青海,Qinghai,8760,8760,0,68699.99999999985,7.842465753424641,11.852302721375967,7.2859020155066725,0.010797133337524337
2017,2017 load curve,Shaanxi,陕西,Shaanxi,8760,8760,0,149499.99999999913,17.066210045662,30.4854180729942,11.994276827263219,0.023495945181366558
2017,2017 load curve,Shandong,山东,Shandong,8760,8760,0,542999.9999999978,61.98630136986276,86.47642918187265,51.148875956562385,0.08533978751493018
2017,2017 load curve,Shanghai,上海,Shanghai,8760,8760,0,152699.99999999988,17.431506849315056,35.36234227152735,10.668385600998086,0.023998868422706966
2017,2017 load curve,Shanxi,山西,Shanxi,8760,8760,0,199099.99999999965,22.728310502283065,28.710652563055046,18.993090170500157,0.03129125542214114
2017,2017 load curve,Sichuan,四川,Sichuan,8760,8760,0,220499.9999999989,25.171232876712203,42.25739914971777,17.34646196692036,0.03465455459860421
2017,2017 load curve,Tianjin,天津,Tianjin,8760,8760,0,80600.00000000032,9.200913242009168,14.979451778618278,6.448330047721981,0.012667379141258615
2017,2017 load curve,Tibet,西藏,Tibet,8760,8760,0,5800.000000000021,0.6621004566210069,0.9286742514441337,0.4320468217259876,0.0009115483749292797
2017,2017 load curve,Xinjiang,新疆,Xinjiang,8760,8760,0,254300.00000000087,29.029680365296905,35.640222600545556,26.419314280061815,0.03996668133526134
2017,2017 load curve,Yunnan,云南,Yunnan,8760,8760,0,153800.00000000003,17.55707762557078,21.64381692749526,13.799160341802095,0.024171748286917715
2017,2017 load curve,Zhejiang,浙江,Zhejiang,8760,8760,0,419300.0000000007,47.865296803653045,79.38050155764071,34.92208712530862,0.06589866096687004
2018,2018 load curve,Anhui,安徽,Anhui,8760,8760,0,213499.99999999977,24.372146118721435,41.372198977265505,17.080127197841236,0.030941580556803492
2018,2018 load curve,Beijing,北京,Beijing,8760,8760,0,114199.99999999996,13.036529680365291,25.7766564949415,6.484510773727346,0.016550484775582956
2018,2018 load curve,Chongqing,重庆,Chongqing,8760,8760,0,111900.00000000004,12.77397260273973,25.941874786106112,7.934963280057465,0.016217156273097496
2018,2018 load curve,Fujian,福建,Fujian,8760,8760,0,231400.0,26.41552511415525,37.19741682265515,21.138237952113982,0.03353574585875567
2018,2018 load curve,Gansu,甘肃,Gansu,8760,8760,0,129000.00000000003,14.726027397260276,18.137888553952088,12.586701775334669,0.018695381226359043
2018,2018 load curve,Guangdong,广东,Guangdong,8760,8760,0,632299.9999999999,72.18036529680364,117.63319370844577,50.26022343020183,0.09163635309633192
2018,2018 load curve,Guangxi,广西,Guangxi,8760,8760,0,170299.99999999983,19.440639269406372,25.989215868202955,14.216770297050713,0.02468080172751117
2018,2018 load curve,Guizhou,贵州,Guizhou,8760,8760,0,148200.0000000001,16.91780821917809,25.844696995996244,10.553058649147665,0.021477949594933418
2018,2018 load curve,Hainan,海南,Hainan,8760,8760,0,32700.00000000002,3.7328767123287694,4.943402880287241,2.791549525618264,0.004739061752728224
2018,2018 load curve,Hebei,河北,Hebei,8760,8760,0,366600.0,41.84931506849315,60.01998875481148,31.9494998113899,0.05312966478746685
2018,2018 load curve,Heilongjiang,黑龙江,Heilongjiang,8760,8760,0,97400.00000000003,11.118721461187217,15.077934951191885,7.944979192540056,0.014115737453080394
2018,2018 load curve,Henan,河南,Henan,8760,8760,0,341800.00000000035,39.01826484018269,67.4819530814043,29.88994129187741,0.04953551397805834
2018,2018 load curve,Hubei,湖北,Hubei,8760,8760,0,207099.99999999997,23.641552511415522,41.58870040815135,17.21922911084845,0.03001405776727873
2018,2018 load curve,Hunan,湖南,Hunan,8760,8760,0,174499.99999999997,19.92009132420091,32.79092968920746,12.436135704491967,0.025289488558136834
2018,2018 load curve,Inner Mongolia,内蒙古,Inner Mongolia,8760,8760,0,335300.00000000035,38.276255707762594,42.17147911873271,35.38026732415387,0.048593498644947226
2018,2018 load curve,Jiangsu,江苏,Jiangsu,8760,8760,0,612800.0000000006,69.95433789954345,108.20577511443663,53.817533257139615,0.08881030709699868
2018,2018 load curve,Jiangxi,江西,Jiangxi,8760,8760,0,142900.00000000006,16.31278538812786,23.740751589965363,11.366044169529172,0.020709844784858197
2018,2018 load curve,Jilin,吉林,Jilin,8760,8760,0,75099.99999999997,8.573059360730591,12.18397754721638,5.580488325733176,0.010883900233329948
2018,2018 load curve,Liaoning,辽宁,Liaoning,8760,8760,0,230199.99999999977,26.27853881278536,32.53743930174984,22.160683419729487,0.033361835335719736
2018,2018 load curve,Ningxia,宁夏,Ningxia,8760,8760,0,106499.99999999996,12.157534246575338,13.477758328940416,11.307718084215619,0.015434558919435943
2018,2018 load curve,Qinghai,青海,Qinghai,8760,8760,0,73800.00000000003,8.42465753424658,9.319872626646571,7.894431107290959,0.010695497166707733
2018,2018 load curve,Shaanxi,陕西,Shaanxi,8760,8760,0,159400.0000000001,18.19634703196348,29.39914377781997,12.61013627842482,0.023101114476601802
2018,2018 load curve,Shandong,山东,Shandong,8760,8760,0,591699.9999999997,67.54566210045658,95.37353945346004,55.655528771508955,0.085752380400284
2018,2018 load curve,Shanghai,上海,Shanghai,8760,8760,0,156700.0,17.88812785388128,32.270623489351564,11.055185990616241,0.022709815799771018
2018,2018 load curve,Shanxi,山西,Shanxi,8760,8760,0,216099.9999999999,24.668949771689487,30.712037807380693,20.41622864851934,0.03131838669004796
2018,2018 load curve,Sichuan,四川,Sichuan,8760,8760,0,245900.0000000001,28.070776255707774,45.78263459288342,19.28811699070812,0.03563716467877279
2018,2018 load curve,Tianjin,天津,Tianjin,8760,8760,0,86100.0,9.82876712328767,16.239695476478083,6.806331705582262,0.012478080027825683
2018,2018 load curve,Tibet,西藏,Tibet,8760,8760,0,6899.9999999999945,0.7876712328767117,1.165522108020292,0.4754516239991327,0.000999985507456413
2018,2018 load curve,Xinjiang,新疆,Xinjiang,8760,8760,0,268599.99999999965,30.662100456620966,37.99027368969026,27.75153687429576,0.03892697207286846
2018,2018 load curve,Yunnan,云南,Yunnan,8760,8760,0,167900.0,19.166666666666668,23.974208974179618,14.906138245522468,0.0243329806814394
2018,2018 load curve,Zhejiang,浙江,Zhejiang,8760,8760,0,453299.9999999999,51.74657534246574,81.3945738663263,37.917798698174195,0.06569470007681047
2019,2019 load curve,Anhui,安徽,Anhui,8760,8760,0,230099.999999999,26.26712328767112,48.445489763996626,17.244557906824344,0.03174493681364146
2019,2019 load curve,Beijing,北京,Beijing,8760,8760,0,116599.99999999991,13.310502283105013,25.879258071338377,6.903623989304576,0.0160863087026102
2019,2019 load curve,Chongqing,重庆,Chongqing,8760,8760,0,115999.99999999977,13.242009132420065,26.277492374867258,8.422282724275586,0.016003531813917504
2019,2019 load curve,Fujian,福建,Fujian,8760,8760,0,240200.00000000175,27.420091324201113,39.75097907699141,21.756603893617218,0.03313834777330189
2019,2019 load curve,Gansu,甘肃,Gansu,8760,8760,0,128800.00000000044,14.703196347032014,18.889573016639627,12.490590559078687,0.017769438772694702
2019,2019 load curve,Guangdong,广东,Guangdong,8760,8760,0,669600.0,76.43835616438356,119.09416144289386,52.61658790907218,0.09237900778102744
2019,2019 load curve,Guangxi,广西,Guangxi,8760,8760,0,190699.9999999997,21.76940639269403,28.58541322867158,15.872813320461251,0.02630925445615577
2019,2019 load curve,Guizhou,贵州,Guizhou,8760,8760,0,154100.00000000058,17.59132420091331,26.693884358463855,11.00491411298126,0.0212598642459026
2019,2019 load curve,Hainan,海南,Hainan,8760,8760,0,35500.00000000018,4.052511415525135,5.536604322722481,2.974268636519271,0.004897632580983409
2019,2019 load curve,Hebei,河北,Hebei,8760,8760,0,385599.9999999984,44.01826484018247,62.953915493576375,34.01191090219237,0.053197947133160145
2019,2019 load curve,Heilongjiang,黑龙江,Heilongjiang,8760,8760,0,99600.00000000012,11.369863013698643,15.266393622621154,8.168424884947932,0.013740963522984383
2019,2019 load curve,Henan,河南,Henan,8760,8760,0,336400.0000000012,38.40182648401841,66.08395685434068,27.08004153141374,0.04641024226036102
2019,2019 load curve,Hubei,湖北,Hubei,8760,8760,0,221400.00000000032,25.27397260273976,44.945916213494414,18.53660379184234,0.030544671927597824
2019,2019 load curve,Hunan,湖南,Hunan,8760,8760,0,186399.9999999991,21.278538812785285,34.65361440339417,13.262267387806768,0.025716020087191503
2019,2019 load curve,Inner Mongolia,内蒙古,Inner Mongolia,8760,8760,0,365300.00000000006,41.700913242009136,45.823896266884816,38.63627950131729,0.0503973290657248
2019,2019 load curve,Jiangsu,江苏,Jiangsu,8760,8760,0,626400.0000000009,71.50684931506859,111.4582579733153,55.765511936326696,0.08641907179515482
2019,2019 load curve,Jiangxi,江西,Jiangxi,8760,8760,0,153600.00000000055,17.53424657534253,25.989151472129954,12.22458933301976,0.021190883505325366
2019,2019 load curve,Jilin,吉林,Jilin,8760,8760,0,77999.99999999994,8.90410958904109,12.846587262560737,5.7185261457213565,0.01076099553004799
2019,2019 load curve,Liaoning,辽宁,Liaoning,8760,8760,0,240100.00000000058,27.408675799086826,33.30382598713166,23.06575213621623,0.03312455162518629
2019,2019 load curve,Ningxia,宁夏,Ningxia,8760,8760,0,108400.0000000007,12.374429223744372,13.679378222030676,11.511013512721627,0.014955024557143724
2019,2019 load curve,Qinghai,青海,Qinghai,8760,8760,0,71600.00000000017,8.17351598173518,9.712005034909337,7.6888166751111395,0.009878042050659468
2019,2019 load curve,Shaanxi,陕西,Shaanxi,8760,8760,0,191200.00000000052,21.8264840182649,34.871475760921626,15.650365549946565,0.026378235196733112
2019,2019 load curve,Shandong,山东,Shandong,8760,8760,0,621900.0,70.9931506849315,103.29376849593527,57.74544871909406,0.08579824512995962
2019,2019 load curve,Shanghai,上海,Shanghai,8760,8760,0,156900.00000000067,17.910958904109666,32.456004548572096,11.421455624477366,0.021646156393135104
2019,2019 load curve,Shanxi,山西,Shanxi,8760,8760,0,226200.00000000064,25.82191780821925,31.9745021866257,21.5098824350311,0.031206887037139284
2019,2019 load curve,Sichuan,四川,Sichuan,8760,8760,0,263600.0000000002,30.091324200913263,49.5429558471571,20.771755071252493,0.03636664643231608
2019,2019 load curve,Tianjin,天津,Tianjin,8760,8760,0,87800.00000000026,10.02283105022834,16.7198030587661,7.030761805019355,0.012113018045361757
2019,2019 load curve,Tibet,西藏,Tibet,8760,8760,0,7799.999999999997,0.8904109589041093,1.274336148641633,0.5510503653029186,0.0010760995530047994
2019,2019 load curve,Xinjiang,新疆,Xinjiang,8760,8760,0,286799.9999999992,32.73972602739717,40.39301556723544,29.700746364921137,0.03956735279509945
2019,2019 load curve,Yunnan,云南,Yunnan,8760,8760,0,181200.0000000026,20.684931506849612,25.846212283803276,16.16702914478449,0.024998620385188783
2019,2019 load curve,Zhejiang,浙江,Zhejiang,8760,8760,0,470600.0000000006,53.72146118721468,82.80252875037601,39.65235705151602,0.06492467303128967
2020,2020 load curve,Anhui,安徽,Anhui,8784,8784,0,242799.99999999968,27.64116575591982,44.907808095692666,19.88062025640749,0.032281224240167904
2020,2020 load curve,Beijing,北京,Beijing,8784,8784,0,114000.00000000084,12.978142076502829,23.507187234635154,6.6678198314872095,0.015156752732204173
2020,2020 load curve,Chongqing,重庆,Chongqing,8784,8784,0,118600.0000000002,13.501821493624796,26.540153364105123,8.482611506385394,0.015768341000345656
2020,2020 load curve,Fujian,福建,Fujian,8784,8784,0,248299.99999999988,28.267304189435325,41.768766335380484,22.481606469462207,0.03301247108251111
2020,2020 load curve,Gansu,甘肃,Gansu,8784,8784,0,137600.0000000009,15.664845173041996,19.08324426302545,13.314599651796295,0.01829446645571309
2020,2020 load curve,Guangdong,广东,Guangdong,8784,8784,0,692599.9999999988,78.84790528233138,123.4609313053898,55.49831667483339,0.09208392054670626
2020,2020 load curve,Guangxi,广西,Guangxi,8784,8784,0,202899.99999999936,23.098816029143826,30.321094169493914,16.736511438702244,0.02697636078389644
2020,2020 load curve,Guizhou,贵州,Guizhou,8784,8784,0,158600.00000000358,18.055555555555962,27.522577665253053,10.987820337867944,0.021086499853751037
2020,2020 load curve,Hainan,海南,Hainan,8784,8784,0,36299.99999999992,4.132513661202177,5.658987866621616,3.02136864060393,0.004826229159464967
2020,2020 load curve,Hebei,河北,Hebei,8784,8784,0,393400.000000002,44.78597449908948,61.40032167894253,34.551576014509706,0.05230409232323778
2020,2020 load curve,Heilongjiang,黑龙江,Heilongjiang,8784,8784,0,101400.00000000016,11.543715846994553,15.467505109861758,8.18577234279149,0.013481532693381527
2020,2020 load curve,Henan,河南,Henan,8784,8784,0,339199.9999999998,38.61566484517302,65.98450992288075,29.43315527615505,0.04509798707687381
2020,2020 load curve,Hubei,湖北,Hubei,8784,8784,0,214399.9999999992,24.408014571948907,40.143151963239006,18.18282828182057,0.028505331454250337
2020,2020 load curve,Hunan,湖南,Hunan,8784,8784,0,192899.99999999983,21.960382513661184,34.93642470567836,13.563381005315218,0.025646821070545268
2020,2020 load curve,Inner Mongolia,内蒙古,Inner Mongolia,8784,8784,0,390000.000000003,44.39890710382548,48.89387429636831,41.14382265153937,0.0518520488206985
2020,2020 load curve,Jiangsu,江苏,Jiangsu,8784,8784,0,637400.0000000037,72.56375227686746,108.5080108302918,56.40625900220182,0.0847448613290081
2020,2020 load curve,Jiangxi,江西,Jiangxi,8784,8784,0,162700.00000000035,18.5223132969035,26.273370910056286,12.939056933766263,0.021631611136224613
2020,2020 load curve,Jilin,吉林,Jilin,8784,8784,0,80500.00000000009,9.16438979963571,13.221738668007808,5.743467275747479,0.01070279469247744
2020,2020 load curve,Liaoning,辽宁,Liaoning,8784,8784,0,242300.00000000073,27.5842440801458,34.0823502748335,23.09234247342426,0.03221474725450048
2020,2020 load curve,Ningxia,宁夏,Ningxia,8784,8784,0,103800.00000000058,11.816939890710449,13.146381800474364,10.973067963579632,0.01380062222458588
2020,2020 load curve,Qinghai,青海,Qinghai,8784,8784,0,74199.99999999971,8.447176684881569,9.024242260281543,7.957488390271764,0.009865184673066112
2020,2020 load curve,Shaanxi,陕西,Shaanxi,8784,8784,0,174100.00000000058,19.8201275045538,33.73056854397811,13.796857826980535,0.02314728640944505
2020,2020 load curve,Shandong,山东,Shandong,8784,8784,0,694000.0000000079,79.0072859745,107.30932843492214,66.8962246397837,0.09227005610657665
2020,2020 load curve,Shanghai,上海,Shanghai,8784,8784,0,157600.00000000087,17.941712204007384,32.61009917678962,11.500772963690263,0.020953545882415554
2020,2020 load curve,Shanxi,山西,Shanxi,8784,8784,0,234199.99999999878,26.662112932604597,33.835007195752354,22.15232041444821,0.03113782008668572
2020,2020 load curve,Sichuan,四川,Sichuan,8784,8784,0,286499.9999999994,32.61612021857917,52.413238232269705,22.662299491094913,0.03809131278751276
2020,2020 load curve,Tianjin,天津,Tianjin,8784,8784,0,87499.99999999964,9.961293260473546,16.539393848297216,7.012337894585286,0.011633472491823244
2020,2020 load curve,Tibet,西藏,Tibet,8784,8784,0,8200.000000000005,0.9335154826958112,1.3101137128714333,0.6023757420995084,0.001090222564948012
2020,2020 load curve,Xinjiang,新疆,Xinjiang,8784,8784,0,309900.0000000009,35.28005464480884,41.735676416260475,32.12093313628864,0.04120243571675484
