iso3,country_name,evidence_class,component_name,raw_variable_name,raw_value,raw_unit,standardized_score,transform,direction,weight,source_id,source_url,source_year,missing_flag,imputation_rule
TZA,Tanzania,power-grid evidence,power_grid_evidence_signal,power_grid_evidence_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.1,ai_power_grid_country_score,project-local-derived-table,2024,0,fillna_to_zero_before_log1p_minmax
TZA,Tanzania,public load/capacity,public_load_capacity_signal,public_load_capacity_raw_twh,0.0,TWh,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.3,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
TZA,Tanzania,public project capacity,public_project_capacity_signal,public_project_capacity_raw_mw,0.0,MW,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.15,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
TZA,Tanzania,service endpoint,service_endpoint_signal,service_endpoint_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.05,ai_service_endpoint_country_score,project-local-derived-table,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,AI compute,ai_compute_signal,ai_compute_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.2,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,data-center footprint,data_center_footprint_signal,data_center_footprint_raw,3.25,count,0.1881573085758391,fillna->0; log1p min-max normalized,higher=stronger,0.2,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,power-grid evidence,power_grid_evidence_signal,power_grid_evidence_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.1,ai_power_grid_country_score,project-local-derived-table,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,public load/capacity,public_load_capacity_signal,public_load_capacity_raw_twh,0.0,TWh,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.3,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,public project capacity,public_project_capacity_signal,public_project_capacity_raw_mw,0.0,MW,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.15,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
UGA,Uganda,service endpoint,service_endpoint_signal,service_endpoint_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.05,ai_service_endpoint_country_score,project-local-derived-table,2024,0,fillna_to_zero_before_log1p_minmax
UKR,Ukraine,AI compute,ai_compute_signal,ai_compute_raw,0.0,score,0.0,fillna->0; log1p min-max normalized,higher=stronger,0.2,country_data_centre_electricity_weighted_allocation_iea,https://www.iea.org/reports/energy-and-ai/energy-demand-from-ai,2024,0,fillna_to_zero_before_log1p_minmax
