metric,bootstrap_spearman
capacity-prior consistency,0.5517774343122103
capacity-prior consistency,0.4360342648504424
capacity-prior consistency,0.6879213483146066
capacity-prior consistency,0.5745755577381788
capacity-prior consistency,0.3573539760731879
capacity-prior consistency,0.6786617936463313
capacity-prior consistency,0.6452745400926836
capacity-prior consistency,0.7062385579495847
capacity-prior consistency,0.5039325842696629
capacity-prior consistency,0.5538375035141975
capacity-prior consistency,0.4283709835835556
capacity-prior consistency,0.7300561797752808
capacity-prior consistency,0.09420188122981889
capacity-prior consistency,0.3158857464471648
capacity-prior consistency,0.6450252951096122
capacity-prior consistency,0.11366825708672466
capacity-prior consistency,0.4734774066797642
capacity-prior consistency,0.6317709795116474
capacity-prior consistency,0.43375017563580165
capacity-prior consistency,0.463277629546412
capacity-prior consistency,0.6061721404303511
capacity-prior consistency,0.33502180948360777
capacity-prior consistency,0.7014883459702331
capacity-prior consistency,0.8185654008438816
capacity-prior consistency,0.702330805953384
capacity-prior consistency,0.26382262138647206
capacity-prior consistency,0.3928421052631578
capacity-prior consistency,0.6052816406798709
capacity-prior consistency,0.4602328517323608
capacity-prior consistency,0.3450555633703755
capacity-prior consistency,0.47919010123734535
capacity-prior consistency,0.5752884886011821
capacity-prior consistency,0.560263785604041
capacity-prior consistency,0.3945263157894736
capacity-prior consistency,0.4516676088185415
capacity-prior consistency,0.37130032262589424
capacity-prior consistency,0.22964421319083114
capacity-prior consistency,0.4250386398763524
capacity-prior consistency,0.28593508500772796
capacity-prior consistency,0.6886765945490309
capacity-prior consistency,0.32669099073814195
capacity-prior consistency,0.5746352413019079
capacity-prior consistency,0.48860759493670874
capacity-prior consistency,0.6804152637485972
capacity-prior consistency,0.3241223741717185
capacity-prior consistency,0.7664603263927968
capacity-prior consistency,0.4221161942183552
capacity-prior consistency,0.41356551046201373
capacity-prior consistency,0.46189473684210525
capacity-prior consistency,0.31216633885923023
capacity-prior consistency,0.3658605174353206
capacity-prior consistency,0.3317422434367542
capacity-prior consistency,0.32415730337078646
capacity-prior consistency,0.6829849908823117
capacity-prior consistency,0.5637998875772907
capacity-prior consistency,0.460272816762762
capacity-prior consistency,0.5560852495793607
capacity-prior consistency,0.7824256035934868
capacity-prior consistency,0.08505553212427949
capacity-prior consistency,0.46556086589822887
capacity-prior consistency,0.527727081285975
capacity-prior consistency,0.3673699015471167
capacity-prior consistency,0.5283045371540946
capacity-prior consistency,0.42451902822637266
capacity-prior consistency,0.6036465638148669
capacity-prior consistency,0.4475200224813826
capacity-prior consistency,0.46113843991567116
capacity-prior consistency,0.3674157303370786
capacity-prior consistency,0.5770418186921132
capacity-prior consistency,0.6732283464566929
capacity-prior consistency,0.4926925238898257
capacity-prior consistency,0.5798484423238843
capacity-prior consistency,0.25798733286418013
capacity-prior consistency,0.2907402195327892
capacity-prior consistency,0.3852424455375966
capacity-prior consistency,0.6891512085441259
capacity-prior consistency,0.6242798932134327
capacity-prior consistency,0.6014604690352479
capacity-prior consistency,0.20725024589012225
capacity-prior consistency,0.5647042293101026
capacity-prior consistency,0.5688421052631579
capacity-prior consistency,0.5523689020104037
capacity-prior consistency,0.6795843864083123
capacity-prior consistency,0.6661040787623064
capacity-prior consistency,0.2783157894736842
capacity-prior consistency,0.7093824729216486
capacity-prior consistency,0.6762519287417589
capacity-prior consistency,0.27773097444538053
capacity-prior consistency,0.7466647942704676
capacity-prior consistency,0.5486588962224407
capacity-prior consistency,0.26889575723517845
capacity-prior consistency,0.642034279291936
capacity-prior consistency,0.5354330708661418
capacity-prior consistency,0.0723536036036036
capacity-prior consistency,0.5114675671872801
capacity-prior consistency,0.5649122807017543
capacity-prior consistency,0.38357705286839144
capacity-prior consistency,0.3298694003651173
capacity-prior consistency,0.5440225035161742
capacity-prior consistency,0.739264664608476
capacity-prior consistency,0.5078740157480316
capacity-prior consistency,0.5136957437842394
capacity-prior consistency,0.6408094435075886
capacity-prior consistency,0.7319095124350149
capacity-prior consistency,0.24982426542949537
capacity-prior consistency,0.49374560787069577
capacity-prior consistency,0.7607077657632355
capacity-prior consistency,0.33295885409352616
capacity-prior consistency,0.5464757090704858
capacity-prior consistency,0.350288042714627
capacity-prior consistency,0.654949381327334
capacity-prior consistency,0.2719618299186079
capacity-prior consistency,0.6923940499579005
capacity-prior consistency,0.5518112889637743
capacity-prior consistency,0.3162921348314606
capacity-prior consistency,0.39750245545110147
capacity-prior consistency,0.5130581297388375
capacity-prior consistency,0.4995785332958697
capacity-prior consistency,0.6392245012644002
capacity-prior consistency,0.2729832465155568
capacity-prior consistency,0.4338245614035087
capacity-prior consistency,0.7355047030745473
capacity-prior consistency,0.16947723440134907
capacity-prior consistency,0.4935429533969679
capacity-prior consistency,0.665636414723237
capacity-prior consistency,0.39433062026382254
capacity-prior consistency,0.5770689897428692
capacity-prior consistency,0.8558381340452438
capacity-prior consistency,0.2845299985949136
capacity-prior consistency,0.3506822337881559
capacity-prior consistency,0.4904548006737787
capacity-prior consistency,0.48110689703610066
capacity-prior consistency,0.11477256724405016
capacity-prior consistency,0.7783078434123756
capacity-prior consistency,0.41069173565315004
capacity-prior consistency,0.25966540137775906
capacity-prior consistency,0.5416608121399465
capacity-prior consistency,0.5170182841068915
capacity-prior consistency,0.40227623998875933
capacity-prior consistency,0.3063632532659082
capacity-prior consistency,0.37443820224719093
capacity-prior consistency,0.6608121399466067
capacity-prior consistency,0.5321900477930841
capacity-prior consistency,0.5162921348314605
capacity-prior consistency,0.7223469960696237
capacity-prior consistency,0.7374050098508304
capacity-prior consistency,0.33061912115681596
capacity-prior consistency,0.6982879595846195
capacity-prior consistency,0.5015453779151449
capacity-prior consistency,0.5526869650624386
capacity-prior consistency,0.3106741573033708
capacity-prior consistency,0.3599101628298708
capacity-prior consistency,0.43463592915378135
capacity-prior consistency,0.4297369531579688
capacity-prior consistency,0.6359809149593039
capacity-prior consistency,0.5371436595983711
capacity-prior consistency,0.586565486228218
capacity-prior consistency,0.4890449438202246
capacity-prior consistency,0.6480987792900238
capacity-prior consistency,0.5589887640449438
capacity-prior consistency,0.5803546298902336
capacity-prior consistency,0.2924634420697413
capacity-prior consistency,0.3368908861115012
capacity-prior consistency,0.41331834785051985
capacity-prior consistency,0.6475882435663057
capacity-prior consistency,0.32903044759365796
capacity-prior consistency,0.5490388662831487
capacity-prior consistency,0.5284529998594913
capacity-prior consistency,0.41305263157894734
capacity-prior consistency,0.4299354114012919
capacity-prior consistency,0.4481887110362258
capacity-prior consistency,0.23731909512435015
capacity-prior consistency,0.5642897248736664
capacity-prior consistency,0.49894559257697185
capacity-prior consistency,0.4380002808594298
capacity-prior consistency,0.5711479090653943
capacity-prior consistency,0.7052128705915414
capacity-prior consistency,0.3344561403508772
capacity-prior consistency,0.3973602920527942
capacity-prior consistency,0.39188046236255997
capacity-prior consistency,0.6589822884453193
capacity-prior consistency,0.5727119595732735
capacity-prior consistency,0.5294282904902374
capacity-prior consistency,0.5499719258843346
capacity-prior consistency,0.5338303558869039
capacity-prior consistency,0.6908375491849353
capacity-prior consistency,0.5107549557148883
capacity-prior consistency,0.3046655424395728
capacity-prior consistency,0.18949290630706564
capacity-prior consistency,0.509126649817467
capacity-prior consistency,0.6289846931610729
capacity-prior consistency,0.5237961533061912
capacity-prior consistency,0.3689974726200506
capacity-prior consistency,0.5799971906166597
capacity-prior consistency,0.4297740984986671
capacity-prior consistency,0.577484559236384
capacity-prior consistency,0.2255438596491228
capacity-prior consistency,0.16888951284571108
capacity-prior consistency,0.35984263032176483
capacity-prior consistency,0.6000561324726353
capacity-prior consistency,0.5780898876404493
capacity-prior consistency,0.4993682437175347
capacity-prior consistency,0.45661331086773377
capacity-prior consistency,0.7482438887327904
capacity-prior consistency,0.7085497683560298
capacity-prior consistency,0.6952434404377718
capacity-prior consistency,0.225443287362792
capacity-prior consistency,0.16818884361388226
capacity-prior consistency,0.4264850442353602
capacity-prior consistency,0.7809911554120456
capacity-prior consistency,0.5227112923639432
capacity-prior consistency,0.48290898860599235
capacity-prior consistency,0.4734475976397865
capacity-prior consistency,0.45145426443726294
capacity-prior consistency,0.06022743226168749
capacity-prior consistency,0.42772861356932157
capacity-prior consistency,0.24399494310998737
capacity-prior consistency,0.26743532058492686
capacity-prior consistency,0.5072382290934646
capacity-prior consistency,0.40983146067415727
capacity-prior consistency,0.2611929824561403
capacity-prior consistency,0.3636619718309858
capacity-prior consistency,0.30376193149915776
capacity-prior consistency,0.4545198535623767
capacity-prior consistency,0.646595385481148
capacity-prior consistency,-0.08623595505617977
capacity-prior consistency,0.5123456790123456
capacity-prior consistency,0.5939955106621774
capacity-prior consistency,0.6205589102654121
capacity-prior consistency,0.6249121327147478
capacity-prior consistency,0.6272381220922035
capacity-prior consistency,0.730185497470489
capacity-prior consistency,0.8417792792792791
capacity-prior consistency,0.5946629213483146
capacity-prior consistency,0.3962900505902192
capacity-prior consistency,0.3703443429374561
capacity-prior consistency,0.6590845268183095
capacity-prior consistency,0.7100633356790992
capacity-prior consistency,0.32481393062772085
capacity-prior consistency,0.5851914177534708
capacity-prior consistency,0.41736930860033733
capacity-prior consistency,0.4847676540783378
capacity-prior consistency,0.48578665916127217
capacity-prior consistency,0.5658653170251653
capacity-prior consistency,0.42431482782853136
capacity-prior consistency,0.6227368421052631
capacity-prior consistency,0.07862959842740803
capacity-prior consistency,0.7710030907558304
capacity-prior consistency,0.7101977837003787
capacity-prior consistency,0.15687377003092495
capacity-prior consistency,0.4177784019098441
capacity-prior consistency,0.5689800505760045
capacity-prior consistency,0.6414432121297207
capacity-prior consistency,0.45500562429696284
capacity-prior consistency,0.6038212981174488
capacity-prior consistency,0.6205733558178752
capacity-prior consistency,0.6552790664979616
capacity-prior consistency,0.34362284271081805
capacity-prior consistency,0.4070535337923282
capacity-prior consistency,0.5435148792813026
capacity-prior consistency,0.8605370448474625
capacity-prior consistency,0.7210740896949249
capacity-prior consistency,0.40906531531531526
capacity-prior consistency,0.4383253722955887
capacity-prior consistency,0.717491934352644
capacity-prior consistency,0.65748031496063
capacity-prior consistency,0.5530569219957836
capacity-prior consistency,0.5930966746176513
capacity-prior consistency,0.7843385350766204
capacity-prior consistency,0.3829069440539781
capacity-prior consistency,0.6632051641874823
capacity-prior consistency,0.46516853932584257
capacity-prior consistency,0.3356741573033708
capacity-prior consistency,0.3498034811903425
capacity-prior consistency,0.5874086565486228
capacity-prior consistency,0.3409346846846847
capacity-prior consistency,0.6333800841514727
capacity-prior consistency,0.49543218552354185
capacity-prior consistency,0.2828651685393258
capacity-prior consistency,0.25765664512503517
capacity-prior consistency,0.27666151468315303
capacity-prior consistency,0.4217543859649122
capacity-prior consistency,0.591842475386779
capacity-prior consistency,0.5616207090602138
capacity-prior consistency,0.47582911748173135
capacity-prior consistency,0.6085979207642597
capacity-prior consistency,0.43085778464130287
capacity-prior consistency,0.3960089938167509
capacity-prior consistency,0.847191011235955
capacity-prior consistency,0.7100757788380577
capacity-prior consistency,0.3676222596964587
capacity-prior consistency,0.8599943772842285
capacity-prior consistency,0.6371035644120123
capacity-prior consistency,0.4400899002668915
capacity-prior consistency,0.19129213483146065
capacity-prior consistency,0.5793461484495581
capacity-prior consistency,0.42833004787383827
capacity-prior consistency,0.3646199241253337
capacity-prior consistency,0.6668071358336847
capacity-prior consistency,0.4196541543652469
capacity-prior consistency,0.8447257383966243
capacity-prior consistency,0.4120454864523375
capacity-prior consistency,0.5435789473684209
capacity-prior consistency,0.19084398258671534
capacity-prior consistency,0.3131142937377142
capacity-prior consistency,0.6111423747889702
capacity-prior consistency,0.3167509836987072
capacity-prior consistency,0.7158915273289307
capacity-prior consistency,0.6134194272880403
capacity-prior consistency,0.5137563166760246
capacity-prior consistency,0.625070264193367
capacity-prior consistency,0.25593815881939563
capacity-prior consistency,0.2833263098749825
capacity-prior consistency,0.6115168539325843
capacity-prior consistency,0.4166198764738911
capacity-prior consistency,0.07796038769490098
capacity-prior consistency,0.41961776278808327
capacity-prior consistency,0.38567415730337073
capacity-prior consistency,0.31506464305789766
capacity-prior consistency,0.44340019638097905
capacity-prior consistency,0.7060478199718705
capacity-prior consistency,0.35915789473684206
capacity-prior consistency,0.741546232636453
capacity-prior consistency,0.45178947368421046
capacity-prior consistency,0.2617242347655153
capacity-prior consistency,0.6366193221769091
capacity-prior consistency,0.6113451277730976
capacity-prior consistency,0.43189788189086825
capacity-prior consistency,0.5428892320651411
capacity-prior consistency,0.6042134831460674
capacity-prior consistency,0.27745015445099697
capacity-prior consistency,0.7506691083251161
capacity-prior consistency,0.269917099901644
capacity-prior consistency,0.6348070175438596
capacity-prior consistency,0.3487979755377479
capacity-prior consistency,0.6571669240488559
capacity-prior consistency,0.2844294547498595
capacity-prior consistency,0.3420424216884394
capacity-prior consistency,0.4276075344391342
capacity-prior consistency,0.2751828925154755
capacity-prior consistency,0.35299073294018535
capacity-prior consistency,0.3731049971925884
capacity-prior consistency,0.4921304103428893
capacity-prior consistency,0.3944413250982594
capacity-prior consistency,0.6854974704890388
capacity-prior consistency,0.1895240777245846
capacity-prior consistency,0.4943141934578128
capacity-prior consistency,0.4388327721661055
capacity-prior consistency,0.6760701754385965
capacity-prior consistency,0.6856460002811755
capacity-prior consistency,0.37826453243470937
capacity-prior consistency,0.5653516776639056
capacity-prior consistency,0.5166994106090372
capacity-prior consistency,0.5213483146067415
capacity-prior consistency,0.5980350877192983
capacity-prior consistency,0.39502878809156017
capacity-prior consistency,0.7068917018284105
capacity-prior consistency,0.5139845397048489
capacity-prior consistency,0.409173797166503
capacity-prior consistency,0.6607167955024597
capacity-prior consistency,0.48469531030609386
capacity-prior consistency,0.5337181472617204
capacity-prior consistency,0.6058558558558559
capacity-prior consistency,0.6788526434195726
capacity-prior consistency,0.11722588796855257
capacity-prior consistency,0.5108863604438826
capacity-prior consistency,0.5163692567092877
capacity-prior consistency,0.4170995367120595
capacity-prior consistency,0.324510770097142
capacity-prior consistency,0.6797642436149312
capacity-prior consistency,0.39794915016153964
capacity-prior consistency,0.6726098553980064
capacity-prior consistency,0.4195539346331884
capacity-prior consistency,0.2961662687824744
capacity-prior consistency,0.534400449311991
capacity-prior consistency,0.5415086388537717
capacity-prior consistency,0.6397358437543909
capacity-prior consistency,0.49894559257697185
capacity-prior consistency,0.3550653365181959
capacity-prior consistency,0.6262470141913729
capacity-prior consistency,0.3215388935692222
capacity-prior consistency,0.5101066816395283
capacity-prior consistency,0.5546478873239437
capacity-prior consistency,0.6010668163952835
capacity-prior consistency,0.35197414641000424
capacity-prior consistency,0.5391743892165123
capacity-prior consistency,0.42744767523528593
capacity-prior consistency,0.5891603482167931
capacity-prior consistency,0.6244025864492552
capacity-prior consistency,0.5702247191011235
capacity-prior consistency,0.20101137800252847
capacity-prior consistency,0.4902401348125263
capacity-prior consistency,0.34626739772248005
capacity-prior consistency,0.3962635201573255
capacity-prior consistency,0.4579649122807017
capacity-prior consistency,0.5796429073527346
capacity-prior consistency,0.5425516950344633
capacity-prior consistency,0.5193036641864383
capacity-prior consistency,0.3453217195841529
capacity-prior consistency,0.46011235955056173
capacity-prior consistency,0.5699226985242446
capacity-prior consistency,0.6714867331180683
capacity-prior consistency,0.4584796965013349
capacity-prior consistency,0.5325735190657099
capacity-prior consistency,0.7989864864864864
capacity-prior consistency,0.6307519640852973
capacity-prior consistency,0.35265156843437895
capacity-prior consistency,0.17953043722761144
capacity-prior consistency,0.6075291473521564
capacity-prior consistency,0.4739949395558056
capacity-prior consistency,0.5435148792813026
capacity-prior consistency,0.5401264933239636
capacity-prior consistency,0.32789421859614576
capacity-prior consistency,0.6110643077787139
capacity-prior consistency,0.7037764986662923
capacity-prior consistency,0.7282944647372859
capacity-prior consistency,0.2601123595505618
capacity-prior consistency,0.425
capacity-prior consistency,0.5236624069653139
capacity-prior consistency,0.5394773812868785
capacity-prior consistency,0.47312280701754383
capacity-prior consistency,0.34261211865598207
capacity-prior consistency,0.5417192539615762
capacity-prior consistency,0.3671633398931685
capacity-prior consistency,0.5463366615103361
capacity-prior consistency,0.8901685393258426
capacity-prior consistency,0.44500703234880445
capacity-prior consistency,0.3762987924740242
capacity-prior consistency,0.38498245614035087
capacity-prior consistency,0.4532940019665684
capacity-prior consistency,0.4015172801348695
capacity-prior consistency,0.5933061454085221
capacity-prior consistency,0.4695481335952848
capacity-prior consistency,0.58244231851435
capacity-prior consistency,0.3017967434025828
capacity-prior consistency,-0.02044268997603271
capacity-prior consistency,0.6283384874894575
capacity-prior consistency,0.6270520555633508
capacity-prior consistency,0.3558178752107926
capacity-prior consistency,0.393087946052262
capacity-prior consistency,0.06378196122506324
capacity-prior consistency,0.6873421274207129
capacity-prior consistency,0.5587408656548623
capacity-prior consistency,0.5966858587277069
capacity-prior consistency,0.5137034434293746
capacity-prior consistency,0.42805049088359054
capacity-prior consistency,0.5688202247191011
capacity-prior consistency,0.8185393258426965
capacity-prior consistency,0.15394348376212572
capacity-prior consistency,0.729456384323641
capacity-prior consistency,0.596523202018786
capacity-prior consistency,0.7344934044344652
capacity-prior consistency,0.5712881022615536
capacity-prior consistency,0.5490223660149107
capacity-prior consistency,0.4619817287420942
capacity-prior consistency,0.4066488988637958
capacity-prior consistency,0.5629567172568859
capacity-prior consistency,0.7075908516907535
capacity-prior consistency,0.5099058592103415
capacity-prior consistency,0.5660959865282065
capacity-prior consistency,0.36682570867246694
capacity-prior consistency,0.37382522092860143
capacity-prior consistency,0.2956717256885891
capacity-prior consistency,0.6573996068520079
capacity-prior consistency,0.2546811206532451
public compute-side plausibility,0.8848314606741572
public compute-side plausibility,0.841350210970464
public compute-side plausibility,0.9278798933632666
public compute-side plausibility,0.9450781580059148
public compute-side plausibility,0.9434651333049804
public compute-side plausibility,0.7559055118110237
public compute-side plausibility,0.8039876439202471
public compute-side plausibility,0.877350547291608
public compute-side plausibility,0.9230553215388936
public compute-side plausibility,0.8910738311404679
public compute-side plausibility,0.8430877192982456
public compute-side plausibility,0.8895442757693846
public compute-side plausibility,0.9308891698272231
public compute-side plausibility,0.9396557988792479
public compute-side plausibility,0.9775841690058998
public compute-side plausibility,0.8542325444356799
public compute-side plausibility,0.9539455209210895
public compute-side plausibility,0.9592753826709731
public compute-side plausibility,0.8843747825318663
public compute-side plausibility,0.8476384495539399
public compute-side plausibility,0.9135941457922883
public compute-side plausibility,0.9502319696330664
public compute-side plausibility,0.9135317237507018
public compute-side plausibility,0.9370993895191542
public compute-side plausibility,0.9554661799316145
public compute-side plausibility,0.9390962671905696
public compute-side plausibility,0.9062350956118637
public compute-side plausibility,0.9185507653419462
public compute-side plausibility,0.8518497182943606
public compute-side plausibility,0.9342502303542494
public compute-side plausibility,0.9201686577652848
public compute-side plausibility,0.9221140715402261
public compute-side plausibility,0.8826792304204033
public compute-side plausibility,0.9152504846982867
public compute-side plausibility,0.8991147955599269
public compute-side plausibility,0.9027816802472607
public compute-side plausibility,0.8936140350877192
public compute-side plausibility,0.9128233970753656
public compute-side plausibility,0.6995635646909756
public compute-side plausibility,0.784087714366039
public compute-side plausibility,0.6979488620398989
public compute-side plausibility,0.9351578947368421
public compute-side plausibility,0.9022334597555839
public compute-side plausibility,0.9604727258376238
public compute-side plausibility,0.9280292381220131
public compute-side plausibility,0.829905248309395
public compute-side plausibility,0.8134569462003092
public compute-side plausibility,0.9032076533483399
public compute-side plausibility,0.8808021315383536
public compute-side plausibility,0.913129041326961
public compute-side plausibility,0.8069508934852964
public compute-side plausibility,0.9325274107393874
public compute-side plausibility,0.8454839162803766
public compute-side plausibility,0.8950035186488389
public compute-side plausibility,0.9433326520667643
public compute-side plausibility,0.8925040341695378
public compute-side plausibility,0.9064475347661191
public compute-side plausibility,0.8963774220724516
public compute-side plausibility,0.8767759178506118
public compute-side plausibility,0.8248770203794801
public compute-side plausibility,0.9205596174906278
public compute-side plausibility,0.8762278978388998
public compute-side plausibility,0.9053902302077482
public compute-side plausibility,0.9058327477160928
public compute-side plausibility,0.8036792585311052
public compute-side plausibility,0.9496412997608665
public compute-side plausibility,0.9134297237575253
public compute-side plausibility,0.7574055875333428
public compute-side plausibility,0.9187671159343738
public compute-side plausibility,0.87363100252738
public compute-side plausibility,0.7820224719101122
public compute-side plausibility,0.7794148768045969
public compute-side plausibility,0.8973277074542896
public compute-side plausibility,0.8296961800569039
public compute-side plausibility,0.8400786958965711
public compute-side plausibility,0.808349164076527
public compute-side plausibility,0.942209135434855
public compute-side plausibility,0.8110346764003931
public compute-side plausibility,0.9630357230810993
public compute-side plausibility,0.9171813587871982
public compute-side plausibility,0.7832678270634474
public compute-side plausibility,0.8007619585155922
public compute-side plausibility,0.79640550407189
public compute-side plausibility,0.8938320139892165
public compute-side plausibility,0.9160917922004785
public compute-side plausibility,0.8516355983085141
public compute-side plausibility,0.891496837666901
public compute-side plausibility,0.86321847359748
public compute-side plausibility,0.8879057448780899
public compute-side plausibility,0.9255408822703007
public compute-side plausibility,0.7737627235075291
public compute-side plausibility,0.7917485265225932
public compute-side plausibility,0.9381797791675166
public compute-side plausibility,0.9417487823213763
public compute-side plausibility,0.8535165857881533
public compute-side plausibility,0.7739619985925404
public compute-side plausibility,0.9090012677841949
public compute-side plausibility,0.8149813806924332
public compute-side plausibility,0.9537251809119243
public compute-side plausibility,0.8983859649122806
public compute-side plausibility,0.8298096693323338
public compute-side plausibility,0.9431626336522229
public compute-side plausibility,0.9565951123296194
public compute-side plausibility,0.9368243717534747
public compute-side plausibility,0.8815771011645855
public compute-side plausibility,0.7992688077676876
public compute-side plausibility,0.9055064911952209
public compute-side plausibility,0.9705965974218513
public compute-side plausibility,0.8817913800365015
public compute-side plausibility,0.9093204314387996
public compute-side plausibility,0.9341755214042974
public compute-side plausibility,0.8325842696629212
public compute-side plausibility,0.855800913424222
public compute-side plausibility,0.8691562543871965
public compute-side plausibility,0.8943488965525924
public compute-side plausibility,0.910625152109715
public compute-side plausibility,0.8531105181856482
public compute-side plausibility,0.8204299564423212
public compute-side plausibility,0.8782168471382367
public compute-side plausibility,0.863911148601153
public compute-side plausibility,0.9152828595553053
public compute-side plausibility,0.8130788661240526
public compute-side plausibility,0.9707124753590536
public compute-side plausibility,0.7603259342511943
public compute-side plausibility,0.9437807449051301
public compute-side plausibility,0.9149473684210525
public compute-side plausibility,0.9294150731158605
public compute-side plausibility,0.9546381625690347
public compute-side plausibility,0.9367711114233526
public compute-side plausibility,0.7863968521641371
public compute-side plausibility,0.8405593443561723
public compute-side plausibility,0.9343273298267649
public compute-side plausibility,0.9022113044343735
public compute-side plausibility,0.9514372268534187
public compute-side plausibility,0.7683766690091357
public compute-side plausibility,0.8552557616638562
public compute-side plausibility,0.8533707865168539
public compute-side plausibility,0.9742833918093252
public compute-side plausibility,0.8581062096094411
public compute-side plausibility,0.7819665213110142
public compute-side plausibility,0.9094223219293327
public compute-side plausibility,0.8724181537164537
public compute-side plausibility,0.923400989380301
public compute-side plausibility,0.9126432137626307
public compute-side plausibility,0.9586846543001686
public compute-side plausibility,0.9480547114728051
public compute-side plausibility,0.8478538341520252
public compute-side plausibility,0.8949585732340962
public compute-side plausibility,0.9320511020637372
public compute-side plausibility,0.9277074542897327
public compute-side plausibility,0.8740262668276838
public compute-side plausibility,0.7792628718828286
public compute-side plausibility,0.911849426720193
public compute-side plausibility,0.8447719298245613
public compute-side plausibility,0.8966146930748702
public compute-side plausibility,0.9367977528089887
public compute-side plausibility,0.8902147971360381
public compute-side plausibility,0.8909499718943227
public compute-side plausibility,0.9459763646595385
public compute-side plausibility,0.8407303370786515
public compute-side plausibility,0.9064869418702612
public compute-side plausibility,0.9060648801128348
public compute-side plausibility,0.8659359190556492
public compute-side plausibility,0.9161697852834302
public compute-side plausibility,0.9396321774533203
public compute-side plausibility,0.9308043577586385
public compute-side plausibility,0.7668866732200534
public compute-side plausibility,0.9371919447965076
public compute-side plausibility,0.9274057400112549
public compute-side plausibility,0.9072005642335891
public compute-side plausibility,0.8840864440078584
public compute-side plausibility,0.869326963608262
public compute-side plausibility,0.932060640089837
public compute-side plausibility,0.9123595505617977
public compute-side plausibility,0.8709632898502967
public compute-side plausibility,0.8607523862998315
public compute-side plausibility,0.939862301531544
public compute-side plausibility,0.8770106256376775
public compute-side plausibility,0.9375263824398482
public compute-side plausibility,0.9224936815501263
public compute-side plausibility,0.9347566565646336
public compute-side plausibility,0.9485666104553121
public compute-side plausibility,0.8437104708362615
public compute-side plausibility,0.9045981246586758
public compute-side plausibility,0.8889984504859839
public compute-side plausibility,0.9477013918177987
public compute-side plausibility,0.8919298245614035
public compute-side plausibility,0.9397776839735473
public compute-side plausibility,0.7824129460091932
public compute-side plausibility,0.9859374362532745
public compute-side plausibility,0.9451708140025307
public compute-side plausibility,0.9028635597978663
public compute-side plausibility,0.9670886075949364
public compute-side plausibility,0.974625714082567
public compute-side plausibility,0.8874815481687749
public compute-side plausibility,0.8966437298132284
public compute-side plausibility,0.8254769921436589
public compute-side plausibility,0.9068723702664798
public compute-side plausibility,0.9213752289699876
public compute-side plausibility,0.9485376827896512
public compute-side plausibility,0.9685393258426965
public compute-side plausibility,0.9486909735137018
public compute-side plausibility,0.8276782598575305
public compute-side plausibility,0.9090270953250035
public compute-side plausibility,0.969594834214056
public compute-side plausibility,0.8419351634357946
public compute-side plausibility,0.9517392006779165
public compute-side plausibility,0.9295794631535267
public compute-side plausibility,0.8753684210526316
public compute-side plausibility,0.9171464681926697
public compute-side plausibility,0.9354069301228354
public compute-side plausibility,0.8425860857343641
public compute-side plausibility,0.9404001427173099
public compute-side plausibility,0.9087973240981309
public compute-side plausibility,0.9051518676134307
public compute-side plausibility,0.8844559971245265
public compute-side plausibility,0.9524412551006052
public compute-side plausibility,0.9181594683702191
public compute-side plausibility,0.9424657743543654
public compute-side plausibility,0.9219212239462377
public compute-side plausibility,0.9306763962952567
public compute-side plausibility,0.7867564534231201
public compute-side plausibility,0.9156507668424827
public compute-side plausibility,0.8538093899353391
public compute-side plausibility,0.9382837818796677
public compute-side plausibility,0.8528171128786994
public compute-side plausibility,0.9037609864159327
public compute-side plausibility,0.9044005366484599
public compute-side plausibility,0.862139214303309
public compute-side plausibility,0.8598131032170924
public compute-side plausibility,0.9533052039381151
public compute-side plausibility,0.9419210513385959
public compute-side plausibility,0.8914205344585089
public compute-side plausibility,0.8921499789355427
public compute-side plausibility,0.9433830565336959
public compute-side plausibility,0.8569421023046655
public compute-side plausibility,0.8804164321890827
public compute-side plausibility,0.7040787623066103
public compute-side plausibility,0.9122362869198309
public compute-side plausibility,0.9104561403508771
public compute-side plausibility,0.9477239358376381
public compute-side plausibility,0.9145707461008852
public compute-side plausibility,0.8275523100688105
public compute-side plausibility,0.9196229755269011
public compute-side plausibility,0.9364760753737433
public compute-side plausibility,0.8240747263808722
public compute-side plausibility,0.9268806653474628
public compute-side plausibility,0.913618458075408
public compute-side plausibility,0.8732532849280127
public compute-side plausibility,0.8779152226774484
public compute-side plausibility,0.8582257158899493
public compute-side plausibility,0.7442089007440684
public compute-side plausibility,0.940415964024733
public compute-side plausibility,0.866685456595265
public compute-side plausibility,0.9280089988751408
public compute-side plausibility,0.884566774329448
public compute-side plausibility,0.8898251549218219
public compute-side plausibility,0.820328975115985
public compute-side plausibility,0.9283909014321822
public compute-side plausibility,0.794943820224719
public compute-side plausibility,0.8564600789870298
public compute-side plausibility,0.9569991064172196
public compute-side plausibility,0.6834269662921348
public compute-side plausibility,0.8559977499648432
public compute-side plausibility,0.9248481423929934
public compute-side plausibility,0.9510341916420431
public compute-side plausibility,0.9224501264400115
public compute-side plausibility,0.9214571693021514
public compute-side plausibility,0.7944608463376918
public compute-side plausibility,0.9042134831460673
public compute-side plausibility,0.9164731750198322
public compute-side plausibility,0.8320224719101121
public compute-side plausibility,0.9157776530039303
public compute-side plausibility,0.9098314606741572
